state,date,cases,deaths
South Carolina,2020-03-09,3,0
South Carolina,2020-03-10,7,0
South Carolina,2020-03-11,10,0
South Carolina,2020-03-12,7,0
South Carolina,2020-03-13,8,0
South Carolina,2020-03-14,19,0
South Carolina,2020-03-15,19,0
South Carolina,2020-03-16,30,1
South Carolina,2020-03-17,47,1
South Carolina,2020-03-18,60,1
South Carolina,2020-03-19,80,1
South Carolina,2020-03-20,126,3
South Carolina,2020-03-21,174,3
South Carolina,2020-03-22,196,3
South Carolina,2020-03-23,298,5
South Carolina,2020-03-24,342,5
South Carolina,2020-03-25,424,7
South Carolina,2020-03-26,424,9
South Carolina,2020-03-27,542,13
South Carolina,2020-03-28,660,15
South Carolina,2020-03-29,774,16
South Carolina,2020-03-30,925,18
South Carolina,2020-03-31,1083,22
South Carolina,2020-04-01,1293,26
South Carolina,2020-04-02,1554,31
South Carolina,2020-04-03,1700,34
South Carolina,2020-04-04,1917,40
South Carolina,2020-04-05,2049,44
South Carolina,2020-04-06,2232,48
South Carolina,2020-04-07,2417,51
South Carolina,2020-04-08,2417,51
South Carolina,2020-04-09,2793,67
South Carolina,2020-04-10,3067,72
South Carolina,2020-04-11,3211,80
South Carolina,2020-04-12,3320,82
South Carolina,2020-04-13,3391,82
South Carolina,2020-04-14,3553,97
South Carolina,2020-04-15,3656,106
South Carolina,2020-04-16,3931,111
South Carolina,2020-04-17,4099,116
South Carolina,2020-04-18,4248,119
South Carolina,2020-04-19,4377,120
South Carolina,2020-04-20,4446,123
South Carolina,2020-04-21,4439,124
South Carolina,2020-04-22,4761,140
South Carolina,2020-04-23,4917,150
South Carolina,2020-04-24,5070,157
South Carolina,2020-04-25,5253,166
South Carolina,2020-04-26,5498,174
South Carolina,2020-04-27,5613,177
South Carolina,2020-04-28,5735,192
South Carolina,2020-04-29,5882,231
South Carolina,2020-04-30,6095,244
South Carolina,2020-05-01,6258,256
South Carolina,2020-05-02,6489,267
South Carolina,2020-05-03,6626,275
South Carolina,2020-05-04,6757,283
South Carolina,2020-05-05,6841,296
South Carolina,2020-05-06,6936,305
South Carolina,2020-05-07,7142,316
South Carolina,2020-05-08,7367,320
South Carolina,2020-05-09,7531,330
South Carolina,2020-05-10,7653,331
South Carolina,2020-05-11,7792,346
South Carolina,2020-05-12,7927,355
South Carolina,2020-05-13,8030,362
South Carolina,2020-05-14,8189,371
South Carolina,2020-05-15,8407,380
South Carolina,2020-05-16,8661,380
South Carolina,2020-05-17,8816,385
South Carolina,2020-05-18,8942,391
South Carolina,2020-05-19,9056,399
South Carolina,2020-05-20,9175,407
South Carolina,2020-05-21,9381,416
South Carolina,2020-05-22,9638,419
South Carolina,2020-05-23,9895,425
South Carolina,2020-05-24,10096,435
South Carolina,2020-05-25,10178,440
South Carolina,2020-05-26,10416,446
South Carolina,2020-05-27,10623,466
South Carolina,2020-05-28,10788,470
South Carolina,2020-05-29,11131,483
South Carolina,2020-05-30,11394,487
South Carolina,2020-05-31,11861,494
South Carolina,2020-06-01,12148,500
South Carolina,2020-06-02,12419,501
South Carolina,2020-06-03,12470,501
South Carolina,2020-06-04,12526,501
South Carolina,2020-06-05,13458,539
South Carolina,2020-06-06,13538,539
South Carolina,2020-06-07,14302,546
South Carolina,2020-06-08,14800,557
South Carolina,2020-06-09,15228,568
South Carolina,2020-06-10,15759,575
South Carolina,2020-06-11,16441,588
South Carolina,2020-06-12,17170,593
South Carolina,2020-06-13,17955,599
South Carolina,2020-06-14,18795,600
South Carolina,2020-06-15,19378,602
South Carolina,2020-06-16,19990,607
South Carolina,2020-06-17,20556,617
South Carolina,2020-06-18,21533,621
South Carolina,2020-06-19,22608,639
South Carolina,2020-06-20,23756,644
South Carolina,2020-06-21,24661,653
South Carolina,2020-06-22,25666,659
South Carolina,2020-06-23,26572,673
South Carolina,2020-06-24,27897,683
South Carolina,2020-06-25,29022,693
South Carolina,2020-06-26,30335,694
South Carolina,2020-06-27,31939,711
South Carolina,2020-06-28,33320,716
South Carolina,2020-06-29,34644,720
South Carolina,2020-06-30,36399,739
South Carolina,2020-07-01,37919,766
South Carolina,2020-07-02,39701,784
South Carolina,2020-07-03,41532,793
South Carolina,2020-07-04,43386,813
South Carolina,2020-07-05,44847,820
South Dakota,2020-03-08,0,0
South Dakota,2020-03-09,0,0
South Dakota,2020-03-10,0,0
South Dakota,2020-03-11,8,1
South Dakota,2020-03-12,7,1
South Dakota,2020-03-13,8,1
South Dakota,2020-03-14,8,1
South Dakota,2020-03-15,8,1
South Dakota,2020-03-16,10,1
South Dakota,2020-03-17,11,1
South Dakota,2020-03-18,11,1
South Dakota,2020-03-19,14,1
South Dakota,2020-03-20,14,1
South Dakota,2020-03-21,14,1
South Dakota,2020-03-22,21,1
South Dakota,2020-03-23,28,1
South Dakota,2020-03-24,30,1
South Dakota,2020-03-25,41,1
South Dakota,2020-03-26,46,1
South Dakota,2020-03-27,58,1
South Dakota,2020-03-28,68,1
South Dakota,2020-03-29,90,1
South Dakota,2020-03-30,101,1
South Dakota,2020-03-31,108,1
South Dakota,2020-04-01,129,2
South Dakota,2020-04-02,165,2
South Dakota,2020-04-03,187,2
South Dakota,2020-04-04,212,2
South Dakota,2020-04-05,240,2
South Dakota,2020-04-06,288,4
South Dakota,2020-04-07,320,6
South Dakota,2020-04-08,393,6
South Dakota,2020-04-09,447,6
South Dakota,2020-04-10,536,6
South Dakota,2020-04-11,626,6
South Dakota,2020-04-12,730,6
South Dakota,2020-04-13,868,6
South Dakota,2020-04-14,988,6
South Dakota,2020-04-15,1168,6
South Dakota,2020-04-16,1311,7
South Dakota,2020-04-17,1411,7
South Dakota,2020-04-18,1542,7
South Dakota,2020-04-19,1635,7
South Dakota,2020-04-20,1685,7
South Dakota,2020-04-21,1755,8
South Dakota,2020-04-22,1858,9
South Dakota,2020-04-23,1956,9
South Dakota,2020-04-24,2040,10
South Dakota,2020-04-25,2147,10
South Dakota,2020-04-26,2212,11
South Dakota,2020-04-27,2244,11
South Dakota,2020-04-28,2313,11
South Dakota,2020-04-29,2373,13
South Dakota,2020-04-30,2449,17
South Dakota,2020-05-01,2525,21
South Dakota,2020-05-02,2588,21
South Dakota,2020-05-03,2631,21
South Dakota,2020-05-04,2668,21
South Dakota,2020-05-05,2721,24
South Dakota,2020-05-06,2780,29
South Dakota,2020-05-07,2906,31
South Dakota,2020-05-08,3145,31
South Dakota,2020-05-09,3393,34
South Dakota,2020-05-10,3517,34
South Dakota,2020-05-11,3614,34
South Dakota,2020-05-12,3663,39
South Dakota,2020-05-13,3732,39
South Dakota,2020-05-14,3792,43
South Dakota,2020-05-15,3887,44
South Dakota,2020-05-16,3959,44
South Dakota,2020-05-17,3987,44
South Dakota,2020-05-18,4027,44
South Dakota,2020-05-19,4085,46
South Dakota,2020-05-20,4177,46
South Dakota,2020-05-21,4177,48
South Dakota,2020-05-22,4356,50
South Dakota,2020-05-23,4464,50
South Dakota,2020-05-24,4563,50
South Dakota,2020-05-25,4586,50
South Dakota,2020-05-26,4653,50
South Dakota,2020-05-27,4710,54
South Dakota,2020-05-28,4793,54
South Dakota,2020-05-29,4866,59
South Dakota,2020-05-30,4960,62
South Dakota,2020-05-31,4993,62
South Dakota,2020-06-01,5034,62
South Dakota,2020-06-02,5067,62
South Dakota,2020-06-03,5162,62
South Dakota,2020-06-04,5247,64
South Dakota,2020-06-05,5277,64
South Dakota,2020-06-06,5367,65
South Dakota,2020-06-07,5438,65
South Dakota,2020-06-08,5471,65
South Dakota,2020-06-09,5523,68
South Dakota,2020-06-10,5604,69
South Dakota,2020-06-11,5665,73
South Dakota,2020-06-12,5742,74
South Dakota,2020-06-13,5833,75
South Dakota,2020-06-14,5898,75
South Dakota,2020-06-15,5928,75
South Dakota,2020-06-16,5966,77
South Dakota,2020-06-17,6050,78
South Dakota,2020-06-18,6109,78
South Dakota,2020-06-19,6158,81
South Dakota,2020-06-20,6225,81
South Dakota,2020-06-21,6297,81
South Dakota,2020-06-22,6326,81
South Dakota,2020-06-23,6353,83
South Dakota,2020-06-24,6419,84
South Dakota,2020-06-25,6479,87
South Dakota,2020-06-26,6535,88
South Dakota,2020-06-27,6626,91
South Dakota,2020-06-28,6681,91
South Dakota,2020-06-29,6716,91
South Dakota,2020-06-30,6764,91
South Dakota,2020-07-01,6826,93
South Dakota,2020-07-02,6893,97
South Dakota,2020-07-03,6978,97
South Dakota,2020-07-04,7028,97
South Dakota,2020-07-05,7063,97
Tennessee,2020-03-08,3,0
Tennessee,2020-03-09,3,0
Tennessee,2020-03-10,3,0
Tennessee,2020-03-11,9,0
Tennessee,2020-03-12,18,0
Tennessee,2020-03-13,26,0
Tennessee,2020-03-14,32,0
Tennessee,2020-03-15,32,0
Tennessee,2020-03-16,52,0
Tennessee,2020-03-17,74,0
Tennessee,2020-03-18,100,0
Tennessee,2020-03-19,154,0
Tennessee,2020-03-20,223,1
Tennessee,2020-03-21,304,1
Tennessee,2020-03-22,393,2
Tennessee,2020-03-23,614,2
Tennessee,2020-03-24,772,2
Tennessee,2020-03-25,916,3
Tennessee,2020-03-26,1097,3
Tennessee,2020-03-27,1318,6
Tennessee,2020-03-28,1511,7
Tennessee,2020-03-29,1720,8
Tennessee,2020-03-30,1917,14
Tennessee,2020-03-31,2391,23
Tennessee,2020-04-01,2933,24
Tennessee,2020-04-02,3013,36
Tennessee,2020-04-03,3067,41
Tennessee,2020-04-04,3322,50
Tennessee,2020-04-05,3633,53
Tennessee,2020-04-06,3802,65
Tennessee,2020-04-07,4139,72
Tennessee,2020-04-08,4363,80
Tennessee,2020-04-09,4634,94
Tennessee,2020-04-10,4891,98
Tennessee,2020-04-11,5132,106
Tennessee,2020-04-12,5508,106
Tennessee,2020-04-13,5610,109
Tennessee,2020-04-14,5827,124
Tennessee,2020-04-15,5827,124
Tennessee,2020-04-16,6166,136
Tennessee,2020-04-17,6263,141
Tennessee,2020-04-18,6589,142
Tennessee,2020-04-19,7070,148
Tennessee,2020-04-20,7238,152
Tennessee,2020-04-21,7394,157
Tennessee,2020-04-22,7394,157
Tennessee,2020-04-23,8266,171
Tennessee,2020-04-24,8728,169
Tennessee,2020-04-25,9189,177
Tennessee,2020-04-26,9667,181
Tennessee,2020-04-27,9918,184
Tennessee,2020-04-28,10052,188
Tennessee,2020-04-29,10366,195
Tennessee,2020-04-30,10735,199
Tennessee,2020-05-01,11891,204
Tennessee,2020-05-02,12661,209
Tennessee,2020-05-03,13177,210
Tennessee,2020-05-04,13571,219
Tennessee,2020-05-05,13690,226
Tennessee,2020-05-06,13938,239
Tennessee,2020-05-07,14096,238
Tennessee,2020-05-08,14441,242
Tennessee,2020-05-09,14768,242
Tennessee,2020-05-10,14985,243
Tennessee,2020-05-11,15544,251
Tennessee,2020-05-12,16111,266
Tennessee,2020-05-13,16370,273
Tennessee,2020-05-14,16699,287
Tennessee,2020-05-15,16960,290
Tennessee,2020-05-16,17263,295
Tennessee,2020-05-17,17359,298
Tennessee,2020-05-18,18011,301
Tennessee,2020-05-19,18412,305
Tennessee,2020-05-20,18412,305
Tennessee,2020-05-21,18961,313
Tennessee,2020-05-22,19394,315
Tennessee,2020-05-23,19785,329
Tennessee,2020-05-24,20111,336
Tennessee,2020-05-25,20535,338
Tennessee,2020-05-26,20895,343
Tennessee,2020-05-27,21285,353
Tennessee,2020-05-28,21679,356
Tennessee,2020-05-29,22063,361
Tennessee,2020-05-30,22566,364
Tennessee,2020-05-31,22566,364
Tennessee,2020-06-01,22566,364
Tennessee,2020-06-02,24342,381
Tennessee,2020-06-03,24833,388
Tennessee,2020-06-04,25190,401
Tennessee,2020-06-05,25664,408
Tennessee,2020-06-06,26177,417
Tennessee,2020-06-07,26493,418
Tennessee,2020-06-08,27005,421
Tennessee,2020-06-09,27575,435
Tennessee,2020-06-10,27930,437
Tennessee,2020-06-11,28340,441
Tennessee,2020-06-12,29118,466
Tennessee,2020-06-13,29549,472
Tennessee,2020-06-14,30343,474
Tennessee,2020-06-15,31004,482
Tennessee,2020-06-16,31751,493
Tennessee,2020-06-17,32114,498
Tennessee,2020-06-18,32770,508
Tennessee,2020-06-19,34017,515
Tennessee,2020-06-20,34446,524
Tennessee,2020-06-21,35102,526
Tennessee,2020-06-22,35553,531
Tennessee,2020-06-23,36303,542
Tennessee,2020-06-24,37235,556
Tennessee,2020-06-25,38034,567
Tennessee,2020-06-26,39444,577
Tennessee,2020-06-27,40172,584
Tennessee,2020-06-28,40172,584
Tennessee,2020-06-29,42297,592
Tennessee,2020-06-30,43509,604
Tennessee,2020-07-01,45315,609
Tennessee,2020-07-02,46890,620
Tennessee,2020-07-03,48712,633
Tennessee,2020-07-04,50140,637
Tennessee,2020-07-05,51316,645
Texas,2020-03-08,11,0
Texas,2020-03-09,13,0
Texas,2020-03-10,16,0
Texas,2020-03-11,21,0
Texas,2020-03-12,27,0
Texas,2020-03-13,44,0
Texas,2020-03-14,60,0
Texas,2020-03-15,63,0
Texas,2020-03-16,85,0
Texas,2020-03-17,110,1
Texas,2020-03-18,196,3
Texas,2020-03-19,306,5
Texas,2020-03-20,429,4
Texas,2020-03-21,582,5
Texas,2020-03-22,643,7
Texas,2020-03-23,758,9
Texas,2020-03-24,955,12
Texas,2020-03-25,1229,15
Texas,2020-03-26,1563,21
Texas,2020-03-27,1937,26
Texas,2020-03-28,2455,30
Texas,2020-03-29,2792,37
Texas,2020-03-30,3147,45
Texas,2020-03-31,3809,54
Texas,2020-04-01,4355,66
Texas,2020-04-02,5069,77
Texas,2020-04-03,5734,100
Texas,2020-04-04,6567,116
Texas,2020-04-05,7209,136
Texas,2020-04-06,8043,150
Texas,2020-04-07,8925,160
Texas,2020-04-08,9777,189
Texas,2020-04-09,11208,210
Texas,2020-04-10,12105,238
Texas,2020-04-11,13023,266
Texas,2020-04-12,13677,283
Texas,2020-04-13,14275,305
Texas,2020-04-14,15006,342
Texas,2020-04-15,15907,375
Texas,2020-04-16,16876,414
Texas,2020-04-17,17849,451
Texas,2020-04-18,18704,476
Texas,2020-04-19,19260,490
Texas,2020-04-20,19751,507
Texas,2020-04-21,20574,533
Texas,2020-04-22,21321,556
Texas,2020-04-23,22650,604
Texas,2020-04-24,23642,624
Texas,2020-04-25,24153,638
Texas,2020-04-26,24967,651
Texas,2020-04-27,25321,666
Texas,2020-04-28,26357,719
Texas,2020-04-29,27257,754
Texas,2020-04-30,28727,812
Texas,2020-05-01,29692,840
Texas,2020-05-02,30917,863
Texas,2020-05-03,31998,878
Texas,2020-05-04,32783,901
Texas,2020-05-05,33912,925
Texas,2020-05-06,34928,954
Texas,2020-05-07,36036,985
Texas,2020-05-08,37246,1025
Texas,2020-05-09,38394,1066
Texas,2020-05-10,39258,1094
Texas,2020-05-11,40555,1117
Texas,2020-05-12,41432,1146
Texas,2020-05-13,43020,1172
Texas,2020-05-14,44480,1235
Texas,2020-05-15,45721,1280
Texas,2020-05-16,47452,1318
Texas,2020-05-17,48396,1343
Texas,2020-05-18,49177,1350
Texas,2020-05-19,50552,1388
Texas,2020-05-20,51673,1426
Texas,2020-05-21,53053,1460
Texas,2020-05-22,53539,1470
Texas,2020-05-23,54776,1478
Texas,2020-05-24,55861,1528
Texas,2020-05-25,56409,1533
Texas,2020-05-26,57230,1546
Texas,2020-05-27,58542,1581
Texas,2020-05-28,60395,1611
Texas,2020-05-29,60901,1619
Texas,2020-05-30,62675,1652
Texas,2020-05-31,64652,1675
Texas,2020-06-01,65593,1683
Texas,2020-06-02,67310,1716
Texas,2020-06-03,68877,1744
Texas,2020-06-04,70555,1776
Texas,2020-06-05,72548,1812
Texas,2020-06-06,74470,1833
Texas,2020-06-07,75408,1841
Texas,2020-06-08,76463,1848
Texas,2020-06-09,78208,1867
Texas,2020-06-10,80777,1905
Texas,2020-06-11,82658,1930
Texas,2020-06-12,84927,1956
Texas,2020-06-13,86915,1971
Texas,2020-06-14,88523,1984
Texas,2020-06-15,90211,2001
Texas,2020-06-16,93569,2049
Texas,2020-06-17,97699,2089
Texas,2020-06-18,101259,2129
Texas,2020-06-19,105394,2158
Texas,2020-06-20,109581,2183
Texas,2020-06-21,112944,2191
Texas,2020-06-22,117790,2207
Texas,2020-06-23,122932,2236
Texas,2020-06-24,128132,2270
Texas,2020-06-25,134558,2317
Texas,2020-06-26,140173,2354
Texas,2020-06-27,145894,2388
Texas,2020-06-28,150152,2402
Texas,2020-06-29,156706,2416
Texas,2020-06-30,163060,2455
Texas,2020-07-01,172368,2503
Texas,2020-07-02,179137,2542
Texas,2020-07-03,185591,2592
Texas,2020-07-04,192153,2607
Texas,2020-07-05,194932,2628
Utah,2020-03-08,1,0
Utah,2020-03-09,1,0
Utah,2020-03-10,2,0
Utah,2020-03-11,3,0
Utah,2020-03-12,3,0
Utah,2020-03-13,9,0
Utah,2020-03-14,10,0
Utah,2020-03-15,18,0
Utah,2020-03-16,28,0
Utah,2020-03-17,39,0
Utah,2020-03-18,47,0
Utah,2020-03-19,62,0
Utah,2020-03-20,95,0
Utah,2020-03-21,118,0
Utah,2020-03-22,162,1
Utah,2020-03-23,257,1
Utah,2020-03-24,298,1
Utah,2020-03-25,340,1
Utah,2020-03-26,396,1
Utah,2020-03-27,472,1
Utah,2020-03-28,602,1
Utah,2020-03-29,720,2
Utah,2020-03-30,798,4
Utah,2020-03-31,888,5
Utah,2020-04-01,888,5
Utah,2020-04-02,1086,7
Utah,2020-04-03,1248,7
Utah,2020-04-04,1428,8
Utah,2020-04-05,1601,8
Utah,2020-04-06,1678,13
Utah,2020-04-07,1739,13
Utah,2020-04-08,1848,13
Utah,2020-04-09,1856,13
Utah,2020-04-10,2103,17
Utah,2020-04-11,2207,18
Utah,2020-04-12,2303,18
Utah,2020-04-13,2363,13
Utah,2020-04-14,2417,18
Utah,2020-04-15,2548,20
Utah,2020-04-16,2683,20
Utah,2020-04-17,2793,23
Utah,2020-04-18,2917,25
Utah,2020-04-19,3069,27
Utah,2020-04-20,3213,28
Utah,2020-04-21,3297,32
Utah,2020-04-22,3445,32
Utah,2020-04-23,3612,35
Utah,2020-04-24,3782,39
Utah,2020-04-25,3948,41
Utah,2020-04-26,4123,41
Utah,2020-04-27,4236,41
Utah,2020-04-28,4345,41
Utah,2020-04-29,4497,45
Utah,2020-04-30,4672,46
Utah,2020-05-01,4828,46
Utah,2020-05-02,4985,49
Utah,2020-05-03,5175,50
Utah,2020-05-04,5317,50
Utah,2020-05-05,5449,56
Utah,2020-05-06,5595,58
Utah,2020-05-07,5724,61
Utah,2020-05-08,5919,61
Utah,2020-05-09,6103,66
Utah,2020-05-10,6251,67
Utah,2020-05-11,6362,68
Utah,2020-05-12,6432,73
Utah,2020-05-13,6620,75
Utah,2020-05-14,6749,75
Utah,2020-05-15,6913,77
Utah,2020-05-16,7068,78
Utah,2020-05-17,7238,80
Utah,2020-05-18,7384,80
Utah,2020-05-19,7518,88
Utah,2020-05-20,7710,90
Utah,2020-05-21,7874,92
Utah,2020-05-22,8057,93
Utah,2020-05-23,8260,97
Utah,2020-05-24,8392,97
Utah,2020-05-25,8521,98
Utah,2020-05-26,8620,101
Utah,2020-05-27,8706,105
Utah,2020-05-28,8921,106
Utah,2020-05-29,9264,107
Utah,2020-05-30,9533,112
Utah,2020-05-31,9797,113
Utah,2020-06-01,9999,113
Utah,2020-06-02,10202,113
Utah,2020-06-03,10497,117
Utah,2020-06-04,10813,117
Utah,2020-06-05,11252,120
Utah,2020-06-06,11798,121
Utah,2020-06-07,12066,121
Utah,2020-06-08,12322,124
Utah,2020-06-09,12559,127
Utah,2020-06-10,12864,128
Utah,2020-06-11,13252,131
Utah,2020-06-12,13577,139
Utah,2020-06-13,13981,139
Utah,2020-06-14,14313,139
Utah,2020-06-15,14608,143
Utah,2020-06-16,14937,145
Utah,2020-06-17,15344,149
Utah,2020-06-18,15839,152
Utah,2020-06-19,16425,155
Utah,2020-06-20,17068,155
Utah,2020-06-21,17462,158
Utah,2020-06-22,17906,158
Utah,2020-06-23,18300,163
Utah,2020-06-24,18784,163
Utah,2020-06-25,19374,164
Utah,2020-06-26,20050,166
Utah,2020-06-27,20628,167
Utah,2020-06-28,21100,167
Utah,2020-06-29,21664,168
Utah,2020-06-30,22217,172
Utah,2020-07-01,22716,173
Utah,2020-07-02,23270,176
Utah,2020-07-03,23866,181
Utah,2020-07-04,24542,181
Utah,2020-07-05,24952,184
Vermont,2020-03-08,1,0
Vermont,2020-03-09,1,0
Vermont,2020-03-10,1,0
Vermont,2020-03-11,1,0
Vermont,2020-03-12,2,0
Vermont,2020-03-13,2,0
Vermont,2020-03-14,5,0
Vermont,2020-03-15,5,0
Vermont,2020-03-16,12,0
Vermont,2020-03-17,12,0
Vermont,2020-03-18,13,0
Vermont,2020-03-19,22,2
Vermont,2020-03-20,29,2
Vermont,2020-03-21,49,2
Vermont,2020-03-22,52,2
Vermont,2020-03-23,75,5
Vermont,2020-03-24,95,7
Vermont,2020-03-25,125,8
Vermont,2020-03-26,158,9
Vermont,2020-03-27,184,10
Vermont,2020-03-28,211,12
Vermont,2020-03-29,235,12
Vermont,2020-03-30,256,12
Vermont,2020-03-31,293,13
Vermont,2020-04-01,321,16
Vermont,2020-04-02,338,17
Vermont,2020-04-03,389,17
Vermont,2020-04-04,461,20
Vermont,2020-04-05,512,22
Vermont,2020-04-06,543,23
Vermont,2020-04-07,575,23
Vermont,2020-04-08,605,23
Vermont,2020-04-09,628,23
Vermont,2020-04-10,679,24
Vermont,2020-04-11,711,25
Vermont,2020-04-12,727,27
Vermont,2020-04-13,748,28
Vermont,2020-04-14,752,29
Vermont,2020-04-15,759,29
Vermont,2020-04-16,774,33
Vermont,2020-04-17,779,35
Vermont,2020-04-18,803,38
Vermont,2020-04-19,813,38
Vermont,2020-04-20,816,38
Vermont,2020-04-21,818,40
Vermont,2020-04-22,823,40
Vermont,2020-04-23,825,43
Vermont,2020-04-24,827,44
Vermont,2020-04-25,843,46
Vermont,2020-04-26,851,46
Vermont,2020-04-27,855,47
Vermont,2020-04-28,862,47
Vermont,2020-04-29,862,47
Vermont,2020-04-30,866,49
Vermont,2020-05-01,879,50
Vermont,2020-05-02,886,51
Vermont,2020-05-03,897,53
Vermont,2020-05-04,902,52
Vermont,2020-05-05,907,52
Vermont,2020-05-06,908,52
Vermont,2020-05-07,916,53
Vermont,2020-05-08,919,53
Vermont,2020-05-09,921,53
Vermont,2020-05-10,927,53
Vermont,2020-05-11,926,53
Vermont,2020-05-12,927,53
Vermont,2020-05-13,929,53
Vermont,2020-05-14,932,53
Vermont,2020-05-15,933,53
Vermont,2020-05-16,934,53
Vermont,2020-05-17,940,54
Vermont,2020-05-18,940,54
Vermont,2020-05-19,944,54
Vermont,2020-05-20,944,54
Vermont,2020-05-21,950,54
Vermont,2020-05-22,952,54
Vermont,2020-05-23,954,54
Vermont,2020-05-24,956,54
Vermont,2020-05-25,962,54
Vermont,2020-05-26,967,54
Vermont,2020-05-27,971,54
Vermont,2020-05-28,974,55
Vermont,2020-05-29,975,55
Vermont,2020-05-30,977,55
Vermont,2020-05-31,981,55
Vermont,2020-06-01,983,55
Vermont,2020-06-02,988,55
Vermont,2020-06-03,990,55
Vermont,2020-06-04,1026,55
Vermont,2020-06-05,1027,55
Vermont,2020-06-06,1046,55
Vermont,2020-06-07,1063,55
Vermont,2020-06-08,1075,55
Vermont,2020-06-09,1084,55
Vermont,2020-06-10,1095,55
Vermont,2020-06-11,1110,55
Vermont,2020-06-12,1119,55
Vermont,2020-06-13,1125,55
Vermont,2020-06-14,1127,55
Vermont,2020-06-15,1128,55
Vermont,2020-06-16,1131,55
Vermont,2020-06-17,1130,55
Vermont,2020-06-18,1135,56
Vermont,2020-06-19,1144,56
Vermont,2020-06-20,1147,56
Vermont,2020-06-21,1159,56
Vermont,2020-06-22,1163,56
Vermont,2020-06-23,1164,56
Vermont,2020-06-24,1184,56
Vermont,2020-06-25,1191,56
Vermont,2020-06-26,1198,56
Vermont,2020-06-27,1200,56
Vermont,2020-06-28,1202,56
Vermont,2020-06-29,1208,56
Vermont,2020-06-30,1208,56
Vermont,2020-07-01,1210,56
Vermont,2020-07-02,1227,56
Vermont,2020-07-03,1236,56
Vermont,2020-07-04,1238,56
Vermont,2020-07-05,1249,56
Virginia,2020-03-08,2,0
Virginia,2020-03-09,2,0
Virginia,2020-03-10,8,0
Virginia,2020-03-11,9,0
Virginia,2020-03-12,12,0
Virginia,2020-03-13,27,0
Virginia,2020-03-14,37,1
Virginia,2020-03-15,37,1
Virginia,2020-03-16,49,2
Virginia,2020-03-17,67,2
Virginia,2020-03-18,79,2
Virginia,2020-03-19,103,2
Virginia,2020-03-20,123,2
Virginia,2020-03-21,157,3
Virginia,2020-03-22,220,6
Virginia,2020-03-23,254,6
Virginia,2020-03-24,293,9
Virginia,2020-03-25,396,9
Virginia,2020-03-26,466,10
Virginia,2020-03-27,607,10
Virginia,2020-03-28,740,13
Virginia,2020-03-29,890,20
Virginia,2020-03-30,1020,15
Virginia,2020-03-31,1249,27
Virginia,2020-04-01,1483,34
Virginia,2020-04-02,1706,41
Virginia,2020-04-03,2012,46
Virginia,2020-04-04,2407,52
Virginia,2020-04-05,2640,52
Virginia,2020-04-06,2878,66
Virginia,2020-04-07,3335,66
Virginia,2020-04-08,3645,66
Virginia,2020-04-09,4042,109
Virginia,2020-04-10,4509,121
Virginia,2020-04-11,5077,130
Virginia,2020-04-12,5274,141
Virginia,2020-04-13,5747,149
Virginia,2020-04-14,6182,154
Virginia,2020-04-15,6500,195
Virginia,2020-04-16,6889,208
Virginia,2020-04-17,7491,231
Virginia,2020-04-18,8053,258
Virginia,2020-04-19,8542,277
Virginia,2020-04-20,8990,300
Virginia,2020-04-21,9630,324
Virginia,2020-04-22,10266,349
Virginia,2020-04-23,10998,373
Virginia,2020-04-24,11594,411
Virginia,2020-04-25,12366,437
Virginia,2020-04-26,12970,449
Virginia,2020-04-27,13538,460
Virginia,2020-04-28,14339,492
Virginia,2020-04-29,14962,522
Virginia,2020-04-30,15847,552
Virginia,2020-05-01,16902,581
Virginia,2020-05-02,17738,617
Virginia,2020-05-03,18672,660
Virginia,2020-05-04,19493,684
Virginia,2020-05-05,20257,713
Virginia,2020-05-06,20985,737
Virginia,2020-05-07,21570,769
Virginia,2020-05-08,22342,812
Virginia,2020-05-09,23196,827
Virginia,2020-05-10,24081,839
Virginia,2020-05-11,25070,850
Virginia,2020-05-12,25800,892
Virginia,2020-05-13,26746,928
Virginia,2020-05-14,27813,956
Virginia,2020-05-15,28672,978
Virginia,2020-05-16,29683,1003
Virginia,2020-05-17,30388,1010
Virginia,2020-05-18,31140,1015
Virginia,2020-05-19,32145,1042
Virginia,2020-05-20,32908,1075
Virginia,2020-05-21,34137,1100
Virginia,2020-05-22,34950,1136
Virginia,2020-05-23,35749,1159
Virginia,2020-05-24,36244,1171
Virginia,2020-05-25,37727,1208
Virginia,2020-05-26,39342,1236
Virginia,2020-05-27,40249,1281
Virginia,2020-05-28,41401,1338
Virginia,2020-05-29,42533,1358
Virginia,2020-05-30,43611,1370
Virginia,2020-05-31,44607,1375
Virginia,2020-06-01,45398,1392
Virginia,2020-06-02,46239,1407
Virginia,2020-06-03,46905,1428
Virginia,2020-06-04,47856,1445
Virginia,2020-06-05,48532,1454
Virginia,2020-06-06,49397,1461
Virginia,2020-06-07,50681,1472
Virginia,2020-06-08,51251,1477
Virginia,2020-06-09,51738,1496
Virginia,2020-06-10,52177,1514
Virginia,2020-06-11,52647,1520
Virginia,2020-06-12,53211,1534
Virginia,2020-06-13,53869,1541
Virginia,2020-06-14,54506,1546
Virginia,2020-06-15,54886,1552
Virginia,2020-06-16,55331,1570
Virginia,2020-06-17,55775,1583
Virginia,2020-06-18,56238,1586
Virginia,2020-06-19,56793,1602
